0	0.7382448
0.05	0.7382473
0.1	0.7382503
0.15	0.7382542
0.2	0.7382589
0.25	0.7382649
0.3	0.7382722
0.35	0.7382813
0.4	0.7382925
0.45	0.7383065
0.5	0.7383238
0.55	0.7383453
0.6	0.738372
0.65	0.7384051
0.7	0.7384461
0.75	0.738497
0.8	0.7385601
0.85	0.7386384
0.9	0.7387355
0.95	0.7388558
1	0.7390051
1.05	0.7391901
1.1	0.7394195
1.15	0.7397038
1.2	0.7400562
1.25	0.7404929
1.3	0.7410339
1.35	0.7417038
1.4	0.7425332
1.45	0.7435595
1.5	0.7448288
1.55	0.7463974
1.6	0.7483343
1.65	0.7507233
1.7	0.7536664
1.75	0.7572862
1.8	0.7617297
1.85	0.7671716
1.9	0.7738174
1.95	0.7819056
2	0.7917087
2.05	0.8035309
2.1	0.8177014
2.15	0.8345587
2.2	0.8544195
2.25	0.8775165
2.3	0.9038745
2.35	0.9330501
2.4	0.9635503
2.45	0.9912194
2.5	1
2.55	1
2.6	1
2.65	1
2.7	1
2.75	1
2.8	1
2.85	1
2.9	1
2.95	1
3	1
3.05	1
3.1	1
3.15	1
3.2	1
3.25	1
3.3	1
3.35	1
3.4	1
3.45	1
3.5	1
3.55	1
3.6	1
3.65	1
3.7	1
3.75	1
3.8	1
3.85	1
3.9	1
3.95	1
4	1
4.05	1
4.1	1
4.15	1
4.2	1
4.25	1
4.3	1
4.35	1
4.4	1
4.45	1
4.5	1
4.55	1
4.6	1
4.65	1
4.7	1
4.75	1
4.8	1
4.85	1
4.9	1
4.95	1
5	1
